"location_name","location_id","parent_id","level","path_to_top_parent","region_name","district_name","DLG_name","subcounty_name"
"Abanya Health Centre II","hPIXVP3f1nP","amLhY9BnViS",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,amLhY9BnViS,hPIXVP3f1nP","Lango","Oyam District","Oyam DLG","Acaba Subcounty"
"Timagi Community Medical Centre","DxF0mRh5Ax1","amLhY9BnViS",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,amLhY9BnViS,DxF0mRh5Ax1","Lango","Oyam District","Oyam DLG","Acaba Subcounty"
"B.B Medical Drugshop","IBiNyCAPDri","amLhY9BnViS",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,amLhY9BnViS,IBiNyCAPDri","Lango","Oyam District","Oyam DLG","Acaba Subcounty"
"Atipe Health Centre III","ab4OBBdke1q","amLhY9BnViS",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,amLhY9BnViS,ab4OBBdke1q","Lango","Oyam District","Oyam DLG","Acaba Subcounty"
"Alao Drugshop","ENFLbDDrMqD","amLhY9BnViS",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,amLhY9BnViS,ENFLbDDrMqD","Lango","Oyam District","Oyam DLG","Acaba Subcounty"
"Genrwot Medical Clinic","PcAslzDoJN1","vFat4pU68Gg",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,vFat4pU68Gg,PcAslzDoJN1","Lango","Oyam District","Oyam DLG","Minakulu Subcounty"
"L&S Medical Centre Clinic","ftNNOiF8eLQ","vFat4pU68Gg",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,vFat4pU68Gg,ftNNOiF8eLQ","Lango","Oyam District","Oyam DLG","Minakulu Subcounty"
"Life Way Drugshop","Nxyd5ugzTrI","vFat4pU68Gg",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,vFat4pU68Gg,Nxyd5ugzTrI","Lango","Oyam District","Oyam DLG","Minakulu Subcounty"
"Ave Maria Drugshop","K5FmwjOLk5L","vFat4pU68Gg",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,vFat4pU68Gg,K5FmwjOLk5L","Lango","Oyam District","Oyam DLG","Minakulu Subcounty"
"Ajaga Health Centre III","n5PljkZC3KG","vFat4pU68Gg",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,vFat4pU68Gg,n5PljkZC3KG","Lango","Oyam District","Oyam DLG","Minakulu Subcounty"
"Kamdini Health Centre III","wip6c7jL6E0","JcsfCF2khnK",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,JcsfCF2khnK,wip6c7jL6E0","Lango","Oyam District","Oyam DLG","Kamdini Town Council"
"Merri-Care Medical Clinic","H3RK9ieKcCY","JcsfCF2khnK",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,JcsfCF2khnK,H3RK9ieKcCY","Lango","Oyam District","Oyam DLG","Kamdini Town Council"
"Paco Medical Centre","onNJWfJUJKc","JcsfCF2khnK",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,JcsfCF2khnK,onNJWfJUJKc","Lango","Oyam District","Oyam DLG","Kamdini Town Council"
"PRAO Medical Centre Clinic","f1aeZ7biIGk","JcsfCF2khnK",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,JcsfCF2khnK,f1aeZ7biIGk","Lango","Oyam District","Oyam DLG","Kamdini Town Council"
"New Star Drugshop","FURJr7QUIh9","JcsfCF2khnK",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,JcsfCF2khnK,FURJr7QUIh9","Lango","Oyam District","Oyam DLG","Kamdini Town Council"
"Abela Health Centre III","i783Z5CHxyj","BXgAR3Kq8kv",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,BXgAR3Kq8kv,i783Z5CHxyj","Lango","Oyam District","Oyam DLG","Aleka Subcounty"
"Adyegi Health Centre II","z2gOui585Sl","xuuOj2eAPqb",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,xuuOj2eAPqb,z2gOui585Sl","Lango","Oyam District","Oyam DLG","Aber Subcounty"
"Aber Health Centre II","A9Bt9vywHbP","xuuOj2eAPqb",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,xuuOj2eAPqb,A9Bt9vywHbP","Lango","Oyam District","Oyam DLG","Aber Subcounty"
"Atura Health Centre III","KCqaFyGMWjF","xuuOj2eAPqb",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,xuuOj2eAPqb,KCqaFyGMWjF","Lango","Oyam District","Oyam DLG","Aber Subcounty"
"God Gift Drugshop","o0s9BlfrluZ","xuuOj2eAPqb",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,xuuOj2eAPqb,o0s9BlfrluZ","Lango","Oyam District","Oyam DLG","Aber Subcounty"
"Aber Prisons Clinic","nvvdOyxWiBW","xuuOj2eAPqb",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,xuuOj2eAPqb,nvvdOyxWiBW","Lango","Oyam District","Oyam DLG","Aber Subcounty"
"Iceme Health Centre III (Iceme Subcounty)","OYENvTcFrXW","hNRHAcDywTL",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hNRHAcDywTL,OYENvTcFrXW","Lango","Oyam District","Oyam DLG","Iceme Subcounty"
"Okwir Health Centre III","fPlol46eG8o","hNRHAcDywTL",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hNRHAcDywTL,fPlol46eG8o","Lango","Oyam District","Oyam DLG","Iceme Subcounty"
"Divine Tocuch Medical Clinic","sSviknZTVxG","hNRHAcDywTL",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hNRHAcDywTL,sSviknZTVxG","Lango","Oyam District","Oyam DLG","Iceme Subcounty"
"Alira Health Centre III","kJRTTFJR9io","hNRHAcDywTL",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hNRHAcDywTL,kJRTTFJR9io","Lango","Oyam District","Oyam DLG","Iceme Subcounty"
"Akwangi Health Centre II","z035qUkEmvF","hNRHAcDywTL",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hNRHAcDywTL,z035qUkEmvF","Lango","Oyam District","Oyam DLG","Iceme Subcounty"
"Aloni Health Centre II","k0CvH2xB5Lg","hNRHAcDywTL",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hNRHAcDywTL,k0CvH2xB5Lg","Lango","Oyam District","Oyam DLG","Iceme Subcounty"
"Acut Health Centre II","MJ9v2U4WWzE","vy4wRPZvp83",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,vy4wRPZvp83,MJ9v2U4WWzE","Lango","Oyam District","Oyam DLG","Abok Subcounty"
"Ariba Health Centre III","LLYB1JRn1UL","vy4wRPZvp83",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,vy4wRPZvp83,LLYB1JRn1UL","Lango","Oyam District","Oyam DLG","Abok Subcounty"
"Rop Kwoo Drugshop","pc0gGnSgjAf","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,pc0gGnSgjAf","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Oyam Police Health Centre II","k2zr8LOebh2","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,k2zr8LOebh2","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Utility Drugshop","hhHwjcM5lUE","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,hhHwjcM5lUE","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Yesu Atwero Drugshop","gugySSkUtuV","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,gugySSkUtuV","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Medicare Drugshop","X9I9B2v5Lyy","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,X9I9B2v5Lyy","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Rhano Drugshop","HStI6Nbgjxy","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,HStI6Nbgjxy","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Dilomoi Drugshop","zSoIUF50PwW","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,zSoIUF50PwW","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Oyam Women Prisons Health Centre II","Gqe0GlvzA9u","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,Gqe0GlvzA9u","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"St. George Drugshop","EPdgpijZ2pJ","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,EPdgpijZ2pJ","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Oyam Main Prisons Health Centre II","h7wpkDly8qZ","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,h7wpkDly8qZ","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Anyeke Health Centre IV","EYklRtOZrwz","hZA6Q0HfT0V",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,hZA6Q0HfT0V,EYklRtOZrwz","Lango","Oyam District","Oyam DLG","Oyam Town Council"
"Ageno Drugshop","Pt5JdbbEF6k","lEUPQBvOtge",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,lEUPQBvOtge,Pt5JdbbEF6k","Lango","Oyam District","Oyam DLG","Ngai Subcounty"
"Ngai Health Centre III","cyWgf6Xmo8Z","lEUPQBvOtge",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,lEUPQBvOtge,cyWgf6Xmo8Z","Lango","Oyam District","Oyam DLG","Ngai Subcounty"
"Faith Trinity Medical Clinic","v6j1bfJMsQu","lEUPQBvOtge",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,lEUPQBvOtge,v6j1bfJMsQu","Lango","Oyam District","Oyam DLG","Ngai Subcounty"
"Gwok-Kwo Drugshop","hvDI9jyiEWS","lEUPQBvOtge",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,lEUPQBvOtge,hvDI9jyiEWS","Lango","Oyam District","Oyam DLG","Ngai Subcounty"
"Zambia Health Centre III","afiNdCBSzsC","HtZQp7J8zCH",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,HtZQp7J8zCH,afiNdCBSzsC","Lango","Oyam District","Oyam DLG","Kamdini Subcounty"
"Diicunyi Health Centre III","RYDB3vdue00","HtZQp7J8zCH",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,HtZQp7J8zCH,RYDB3vdue00","Lango","Oyam District","Oyam DLG","Kamdini Subcounty"
"St. John XXIII Hospital Aber","cDGKAJzfkpf","HtZQp7J8zCH",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,HtZQp7J8zCH,cDGKAJzfkpf","Lango","Oyam District","Oyam DLG","Kamdini Subcounty"
"Zambia Medical Clinic","kWyvvRe8Acf","HtZQp7J8zCH",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,HtZQp7J8zCH,kWyvvRe8Acf","Lango","Oyam District","Oyam DLG","Kamdini Subcounty"
"Minakulu Health Centre III","gZ3NMTYLEMJ","WXGWfHkIJS9",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,WXGWfHkIJS9,gZ3NMTYLEMJ","Lango","Oyam District","Oyam DLG","Minakulu Town Council"
"Raino Drugshop","gwqz9BD9Ive","WXGWfHkIJS9",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,WXGWfHkIJS9,gwqz9BD9Ive","Lango","Oyam District","Oyam DLG","Minakulu Town Council"
"His Grace Medical Centre","K17kI4DiiW4","WXGWfHkIJS9",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,WXGWfHkIJS9,K17kI4DiiW4","Lango","Oyam District","Oyam DLG","Minakulu Town Council"
"Martyrs Medical Clinic","AaYhRxVIDDC","WXGWfHkIJS9",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,WXGWfHkIJS9,AaYhRxVIDDC","Lango","Oyam District","Oyam DLG","Minakulu Town Council"
"Mar En Rwot Health Centre II","xKixkx0bkp9","WXGWfHkIJS9",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,WXGWfHkIJS9,xKixkx0bkp9","Lango","Oyam District","Oyam DLG","Minakulu Town Council"
"Minakulu (Aceno) Health Centre II","TG4nYtwDBTr","WXGWfHkIJS9",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,WXGWfHkIJS9,TG4nYtwDBTr","Lango","Oyam District","Oyam DLG","Minakulu Town Council"
"Unity Medical Clinic","BZrpRu1javH","WXGWfHkIJS9",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,WXGWfHkIJS9,BZrpRu1javH","Lango","Oyam District","Oyam DLG","Minakulu Town Council"
"Debrose Medical Clinic","Yg2fCt03DAE","WXGWfHkIJS9",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,WXGWfHkIJS9,Yg2fCt03DAE","Lango","Oyam District","Oyam DLG","Minakulu Town Council"
"Noble Care Medical Drugshop","NJtfKRioU3C","AW50btffsIN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,AW50btffsIN,NJtfKRioU3C","Lango","Oyam District","Oyam DLG","Iceme Town Council"
"Noah's Ark Drugshop","j7ZIpvW0o4R","AW50btffsIN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,AW50btffsIN,j7ZIpvW0o4R","Lango","Oyam District","Oyam DLG","Iceme Town Council"
"Florence Memorial Drugshop","eF8YZJ7MKxH","AW50btffsIN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,AW50btffsIN,eF8YZJ7MKxH","Lango","Oyam District","Oyam DLG","Iceme Town Council"
"Iceme Health Centre III (Iceme Town Council)","WTjTs5zFR6f","AW50btffsIN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,AW50btffsIN,WTjTs5zFR6f","Lango","Oyam District","Oyam DLG","Iceme Town Council"
"St. Anthony Drugshop","CQ2ml49zihN","AW50btffsIN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,AW50btffsIN,CQ2ml49zihN","Lango","Oyam District","Oyam DLG","Iceme Town Council"
"Bethel Medical Centre","uyWHBDNJ3QC","AW50btffsIN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,AW50btffsIN,uyWHBDNJ3QC","Lango","Oyam District","Oyam DLG","Iceme Town Council"
"Medicare Drugshop","Aw5CUZRbQJ8","AW50btffsIN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,AW50btffsIN,Aw5CUZRbQJ8","Lango","Oyam District","Oyam DLG","Iceme Town Council"
"Alpha Medical Centre (Oyam)","oJpTbvweUMB","j9JRmkoveVc",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,j9JRmkoveVc,oJpTbvweUMB","Lango","Oyam District","Oyam DLG","Otwal Subcounty"
"Hillcrest Drugshop","TUvoY8j1BIC","j9JRmkoveVc",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,j9JRmkoveVc,TUvoY8j1BIC","Lango","Oyam District","Oyam DLG","Otwal Subcounty"
"Acokara Health Centre III","x4fr2px73Bq","j9JRmkoveVc",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,j9JRmkoveVc,x4fr2px73Bq","Lango","Oyam District","Oyam DLG","Otwal Subcounty"
"Otwal Health Centre III","taeUtmBHKTF","j9JRmkoveVc",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,j9JRmkoveVc,taeUtmBHKTF","Lango","Oyam District","Oyam DLG","Otwal Subcounty"
"Amwa Health Centre II","qj8RiqubJhc","LBdhCYNiWCn",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,LBdhCYNiWCn,qj8RiqubJhc","Lango","Oyam District","Oyam DLG","Myene Subcounty"
"Acimi Health Centre III","w9roqtex0ih","LBdhCYNiWCn",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,LBdhCYNiWCn,w9roqtex0ih","Lango","Oyam District","Oyam DLG","Myene Subcounty"
"Touchlife Medical Centre","Z5KRUDSIYBR","LBdhCYNiWCn",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,LBdhCYNiWCn,Z5KRUDSIYBR","Lango","Oyam District","Oyam DLG","Myene Subcounty"
"Olweny Drugshop","GxB8pjdl6ji","Lg96gQU7KFN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,Lg96gQU7KFN,GxB8pjdl6ji","Lango","Oyam District","Oyam DLG","Loro Subcounty"
"Adigo Health Centre II","qQ3wnUFmTck","Lg96gQU7KFN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,Lg96gQU7KFN,qQ3wnUFmTck","Lango","Oyam District","Oyam DLG","Loro Subcounty"
"Loro Prisons Health Centre II","QqmvGCcxjPN","Lg96gQU7KFN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,Lg96gQU7KFN,QqmvGCcxjPN","Lango","Oyam District","Oyam DLG","Loro Subcounty"
"Samaritan Drugshop","hYlnwkNOvW1","Lg96gQU7KFN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,Lg96gQU7KFN,hYlnwkNOvW1","Lango","Oyam District","Oyam DLG","Loro Subcounty"
"Agulurude Health Centre III","aes9vvQi4Df","Lg96gQU7KFN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,Lg96gQU7KFN,aes9vvQi4Df","Lango","Oyam District","Oyam DLG","Loro Subcounty"
"Adyeda Baracks Health Centre II","NYF35p8MsAW","Lg96gQU7KFN",6,"akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,Lg96gQU7KFN,NYF35p8MsAW","Lango","Oyam District","Oyam DLG","Loro Subcounty"
"Lira DLG","Io5xPrdB1Bb","Lj8t70RYnEt",4,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb","Lango","Lira District",NA,NA
"Agali Subcounty","msdmNNK8OGv","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,msdmNNK8OGv","Lango","Lira District","Lira DLG",NA
"Amach Town Council","pvPdL3uRD4F","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,pvPdL3uRD4F","Lango","Lira District","Lira DLG",NA
"Ayami Subcounty","bdVszFQNa7K","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,bdVszFQNa7K","Lango","Lira District","Lira DLG",NA
"Agweng Subcounty","FNqGR9apfAN","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,FNqGR9apfAN","Lango","Lira District","Lira DLG",NA
"Barr Subcounty","TibfOVehAIg","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,TibfOVehAIg","Lango","Lira District","Lira DLG",NA
"Awiodyek Subcounty","ywFuPNUOOSv","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,ywFuPNUOOSv","Lango","Lira District","Lira DLG",NA
"Agweng Town Council","gBq5E7MC1pe","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,gBq5E7MC1pe","Lango","Lira District","Lira DLG",NA
"Aromo Subcounty","tJbdFuiO6tY","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,tJbdFuiO6tY","Lango","Lira District","Lira DLG",NA
"Ogur Subcounty","MaMG7y4TKz4","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,MaMG7y4TKz4","Lango","Lira District","Lira DLG",NA
"Itek Subcounty","U2U7hNuM6vJ","Io5xPrdB1Bb",5,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,U2U7hNuM6vJ","Lango","Lira District","Lira DLG",NA
"Agali Health Centre III","I9nJzN3m8qL","msdmNNK8OGv",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,msdmNNK8OGv,I9nJzN3m8qL","Lango","Lira District","Lira DLG","Agali Subcounty"
"Amach Health Centre IV","ah2PY0hhVkV","pvPdL3uRD4F",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,pvPdL3uRD4F,ah2PY0hhVkV","Lango","Lira District","Lira DLG","Amach Town Council"
"Walela Health Centre II","a0KEPL0qPbZ","bdVszFQNa7K",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,bdVszFQNa7K,a0KEPL0qPbZ","Lango","Lira District","Lira DLG","Ayami Subcounty"
"Apuce Health Centre II","aEgy9oXwPLF","bdVszFQNa7K",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,bdVszFQNa7K,aEgy9oXwPLF","Lango","Lira District","Lira DLG","Ayami Subcounty"
"Abala Health Centre III","E9a1cflRJZf","FNqGR9apfAN",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,FNqGR9apfAN,E9a1cflRJZf","Lango","Lira District","Lira DLG","Agweng Subcounty"
"Barlonyo Health Centre III","JxbUxdQK5P0","FNqGR9apfAN",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,FNqGR9apfAN,JxbUxdQK5P0","Lango","Lira District","Lira DLG","Agweng Subcounty"
"Shimoni Maternity Centre","y1cOvMbP4UZ","FNqGR9apfAN",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,FNqGR9apfAN,y1cOvMbP4UZ","Lango","Lira District","Lira DLG","Agweng Subcounty"
"Abunga Health Centre II","bySgMOvuyJ2","TibfOVehAIg",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,TibfOVehAIg,bySgMOvuyJ2","Lango","Lira District","Lira DLG","Barr Subcounty"
"Barr Health Centre III","CpZY2oCsE5i","TibfOVehAIg",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,TibfOVehAIg,CpZY2oCsE5i","Lango","Lira District","Lira DLG","Barr Subcounty"
"Alik Health Centre III","uw6cL0Wrx8k","ywFuPNUOOSv",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,ywFuPNUOOSv,uw6cL0Wrx8k","Lango","Lira District","Lira DLG","Awiodyek Subcounty"
"Widjiko Clinic","vK5YnANfuWd","ywFuPNUOOSv",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,ywFuPNUOOSv,vK5YnANfuWd","Lango","Lira District","Lira DLG","Awiodyek Subcounty"
"Heaven of Peace Maternity Home","nQ6sYUsXbXo","gBq5E7MC1pe",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,gBq5E7MC1pe,nQ6sYUsXbXo","Lango","Lira District","Lira DLG","Agweng Town Council"
"Aromo Health Centre III","SvBwj5ZrWMx","tJbdFuiO6tY",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,tJbdFuiO6tY,SvBwj5ZrWMx","Lango","Lira District","Lira DLG","Aromo Subcounty"
"Aromo Clinic and Maternity Home Clinic","FWjfbECnwjS","tJbdFuiO6tY",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,tJbdFuiO6tY,FWjfbECnwjS","Lango","Lira District","Lira DLG","Aromo Subcounty"
"Ogur Health Centre IV","aRxadClWcFM","MaMG7y4TKz4",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,MaMG7y4TKz4,aRxadClWcFM","Lango","Lira District","Lira DLG","Ogur Subcounty"
"Akangi Health Centre II","ApVyWDny4Sz","MaMG7y4TKz4",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,MaMG7y4TKz4,ApVyWDny4Sz","Lango","Lira District","Lira DLG","Ogur Subcounty"
"Onywako Health Centre II","OVzIKrDVLHO","U2U7hNuM6vJ",6,"akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,U2U7hNuM6vJ,OVzIKrDVLHO","Lango","Lira District","Lira DLG","Itek Subcounty"
"Alebtong DLG","hJFLkTWmheT","p7EEgDEX3jT",4,"akV6429SUqu,DWPnYhoqza0,p7EEgDEX3jT,hJFLkTWmheT","Lango","Alebtong District",NA,NA
"Adwir Subcounty","xAPFSl03cQY","hJFLkTWmheT",5,"akV6429SUqu,DWPnYhoqza0,p7EEgDEX3jT,hJFLkTWmheT,xAPFSl03cQY","Lango","Alebtong District","Alebtong DLG",NA
